title,elite,url,author-name,author-url,r-count,time,page,rank,timestamp
大家有过坐公交结果后背骨头被胸罩调松紧的硬玩意硌痛的经历吗？,0,https://www.douban.com/group/topic/247362548/,二足吞金兽🌈,https://www.douban.com/people/198126993/,1,2021-09-19,56,25,2022-05-22 18:30:52
gu男裤,0,https://www.douban.com/group/topic/232716646/,羊大仙速溶咖啡,https://www.douban.com/people/62751697/,32,2021-09-17,56,26,2022-05-22 18:30:52
护发护肤,0,https://www.douban.com/group/topic/245149503/,一级冲浪运动员,https://www.douban.com/people/147847738/,24,2021-09-15,56,27,2022-05-22 18:30:52
回猪肉脯姐妹的男裤帖,0,https://www.douban.com/group/topic/246595922/,缘阳,https://www.douban.com/people/207889416/,1,2021-09-13,57,5,2022-05-22 18:30:55
楼下的晴，护发护肤就是粉红税,0,https://www.douban.com/group/topic/245702638/,上岸蝾螈,https://www.douban.com/people/226707676/,,2021-09-08,57,6,2022-05-22 18:30:55
运动鞋，绝大部分女款真的又贵又丑，好看的好穿的基本没有。（不好意思之前标题写错了）,0,https://www.douban.com/group/topic/244678441/,中年企业家老刘,https://www.douban.com/people/199689314/,15,2021-09-06,57,7,2022-05-22 18:30:55
求姐妹们推荐不磨私处的卫生巾护垫,0,https://www.douban.com/group/topic/230978335/,金乌贼,https://www.douban.com/people/239628180/,76,2021-09-05,57,8,2022-05-22 18:30:55
(防杠声明，不喜勿进)月经杯行业的粉红税？,0,https://www.douban.com/group/topic/225678096/,罗勒,https://www.douban.com/people/173572009/,80,2021-09-05,57,9,2022-05-22 18:30:55
其实社会一直都没变，只不过从裹小脚/束腰风气换了个新玩意残害女性罢了，这评论区看得我问号溢出屏幕！,0,https://www.douban.com/group/topic/240748949/,二足吞金兽🌈,https://www.douban.com/people/198126993/,73,2021-09-05,57,10,2022-05-22 18:30:55
同一家店铺同款眼镜，女比男贵20,0,https://www.douban.com/group/topic/235545759/,豆友222673024,https://www.douban.com/people/wiseblood/,3,2021-09-05,57,11,2022-05-22 18:30:55
分享自己的网购童装和一点心得,0,https://www.douban.com/group/topic/211413950/,黑乌冬,https://www.douban.com/people/c1012013067/,8,2021-09-04,57,12,2022-05-22 18:30:55
关于现在内裤尺码问题,0,https://www.douban.com/group/topic/232317813/,L'amicaGeniale,https://www.douban.com/people/239491540/,87,2021-09-04,57,13,2022-05-22 18:30:55
安利防身好物（虽然好像跟粉红税不太有关，不妥我删）,0,https://www.douban.com/group/topic/244747073/,中年企业家老刘,https://www.douban.com/people/199689314/,44,2021-09-04,57,14,2022-05-22 18:30:55
裹胸和无钢圈内衣哪个穿着稍微舒服点？,0,https://www.douban.com/group/topic/243315554/,嘟嘟噜,https://www.douban.com/people/189288939/,21,2021-09-03,57,15,2022-05-22 18:30:55
青鸟体育家的健身垫是粉红税吧,0,https://www.douban.com/group/topic/244714755/,草木扶摇,https://www.douban.com/people/224818395/,1,2021-09-03,57,16,2022-05-22 18:30:55
安踏这算粉红税吗？,0,https://www.douban.com/group/topic/244740714/,刷子,https://www.douban.com/people/152461360/,6,2021-09-02,57,17,2022-05-22 18:30:55
抖音推荐男裤头,0,https://www.douban.com/group/topic/233066091/,满月,https://www.douban.com/people/amanyue/,10,2021-09-02,57,18,2022-05-22 18:30:55
劝大家避雷粉红税的飒姐也有家里翻车的时候,0,https://www.douban.com/group/topic/244304713/,上岸蝾螈,https://www.douban.com/people/226707676/,17,2021-09-02,57,19,2022-05-22 18:30:55
关于裤兜的老生常谈,0,https://www.douban.com/group/topic/231961544/,李大桥,https://www.douban.com/people/215261533/,23,2021-09-02,57,20,2022-05-22 18:30:55
更新了截图，体检这算粉红税吗，女性比男性贵好多,0,https://www.douban.com/group/topic/242559266/,阿77,https://www.douban.com/people/221102022/,48,2021-09-01,57,21,2022-05-22 18:30:55
悉尼的一家湖南菜,0,https://www.douban.com/group/topic/242436530/,麻辣小蜜桃pro,https://www.douban.com/people/63563681/,5,2021-09-01,57,22,2022-05-22 18:30:55
上海凡晴舞蹈8.16女更衣室有男的进来（更新完毕）,0,https://www.douban.com/group/topic/242753916/,致命打击,https://www.douban.com/people/174033531/,32,2021-09-01,57,23,2022-05-22 18:30:55
。,0,https://www.douban.com/group/topic/244171393/,吃面达人,https://www.douban.com/people/ovo88/,7,2021-08-29,57,24,2022-05-22 18:30:55
为什么男性不需要口红带来的“好气色”？,0,https://www.douban.com/group/topic/243347669/,二足吞金兽🌈,https://www.douban.com/people/198126993/,45,2021-08-28,57,25,2022-05-22 18:30:55
其实我真的不想穿bra,0,https://www.douban.com/group/topic/209619902/,罐头凛鱼,https://www.douban.com/people/1435104/,189,2021-08-28,57,26,2022-05-22 18:30:55
不穿bra用无菌敷贴撕下来会痛怎么解决？,0,https://www.douban.com/group/topic/224391782/,上岸蝾螈,https://www.douban.com/people/226707676/,109,2021-08-28,57,27,2022-05-22 18:30:55
每个时代的审美乃至人类的XP都是由当代掌握最多资源的人上人决定的，也因为这样出现了粉红税这种阴间玩意,0,https://www.douban.com/group/topic/243822682/,二足吞金兽🌈,https://www.douban.com/people/198126993/,,2021-08-25,58,6,2022-05-22 18:30:59
近年女装太“瘦白幼”了，夏装全是鲜艳糖果色，材质特别软薄像极了睡衣,0,https://www.douban.com/group/topic/242734201/,面包,https://www.douban.com/people/48363979/,55,2021-08-24,58,7,2022-05-22 18:30:59
求组里推荐过的纪录片（已找到）,0,https://www.douban.com/group/topic/243534876/,江洋大盗,https://www.douban.com/people/45793556/,2,2021-08-24,58,8,2022-05-22 18:30:59
朋友们有人研究过运动鞋相同尺码男鞋和女鞋有什么不一样吗？,0,https://www.douban.com/group/topic/242831989/,luciaila,https://www.douban.com/people/174293802/,13,2021-08-24,58,9,2022-05-22 18:30:59
夏天便宜好穿的裤子（束脚裤约等于太极裤）,0,https://www.douban.com/group/topic/242870070/,鹤鹤哒,https://www.douban.com/people/maaaaaaaaaay/,9,2021-08-24,58,10,2022-05-22 18:30:59
袜子抠抠,0,https://www.douban.com/group/topic/243663440/,万事胜意,https://www.douban.com/people/175913277/,1,2021-08-24,58,11,2022-05-22 18:30:59
附近社区医院皮肤科能解决9成的问题，为啥还是有人迷信护肤品是万能药？最后把问题搞大让医生解决问题！,0,https://www.douban.com/group/topic/243446058/,二足吞金兽🌈,https://www.douban.com/people/198126993/,8,2021-08-23,58,12,2022-05-22 18:30:59
脱毛的粉红税,0,https://www.douban.com/group/topic/243295908/,大王,https://www.douban.com/people/honey-wang/,8,2021-08-23,58,13,2022-05-22 18:30:59
防晒霜开封后6个月就失效？是粉红税吗,0,https://www.douban.com/group/topic/243149978/,E▲SY,https://www.douban.com/people/64347549/,4,2021-08-23,58,14,2022-05-22 18:30:59
湿厕纸换成粉色包装价格都会变高,0,https://www.douban.com/group/topic/221194533/,拉里爱晃膀子,https://www.douban.com/people/Elerosse/,41,2021-08-23,58,15,2022-05-22 18:30:59
男女刮毛刀的区别,0,https://www.douban.com/group/topic/242893363/,瓜瓜瓜瓜瓜瓜瓜,https://www.douban.com/people/236573602/,10,2021-08-22,58,16,2022-05-22 18:30:59
隔壁回復不了了🤗開一貼來講講防曬以及爲什麽它不是100%的粉紅稅,0,https://www.douban.com/group/topic/242711507/,富熱帶高鴨,https://www.douban.com/people/238771873/,52,2021-08-22,58,17,2022-05-22 18:30:59
关于我的男装牛仔外套都装过些什么…,0,https://www.douban.com/group/topic/225667681/,Text,https://www.douban.com/people/sojon/,57,2021-08-21,58,18,2022-05-22 18:30:59
k记也搞粉红税,0,https://www.douban.com/group/topic/243323372/,上岸蝾螈,https://www.douban.com/people/226707676/,1,2021-08-21,58,19,2022-05-22 18:30:59
瞎眼慎入，就是这种煽动焦虑的思想存在才导致粉红税能存在这么多年😅,0,https://www.douban.com/group/topic/242925161/,二足吞金兽🌈,https://www.douban.com/people/198126993/,28,2021-08-20,58,20,2022-05-22 18:30:59
男裤口袋设计合理死了,0,https://www.douban.com/group/topic/242077705/,cute469,https://www.douban.com/people/226731500/,54,2021-08-19,58,21,2022-05-22 18:30:59
有多少粉红税伪装成成分不同的高级产品,0,https://www.douban.com/group/topic/221656760/,林下,https://www.douban.com/people/164067195/,27,2021-08-19,58,22,2022-05-22 18:30:59
看到一篇写广告的论文与大家分享,0,https://www.douban.com/group/topic/243068311/,已注销,https://www.douban.com/people/53029819/,,2021-08-19,58,23,2022-05-22 18:30:59
姐妹要是想要漂亮键盘可以买键盘贴,0,https://www.douban.com/group/topic/225235845/,桃月星矢💮,https://www.douban.com/people/APTX48690/,7,2021-08-18,58,24,2022-05-22 18:30:59
租房子发现,0,https://www.douban.com/group/topic/242027123/,绿色的波比跳,https://www.douban.com/people/190882295/,15,2021-08-18,58,25,2022-05-22 18:30:59
男士五分裤篮球裤或运动裤的裤兜有拉链,0,https://www.douban.com/group/topic/241822478/,Rick（绝绝子,https://www.douban.com/people/220034185/,5,2021-08-18,58,26,2022-05-22 18:30:59
好奇葩，根本不是女人用的东西还安一个女人的名号？,0,https://www.douban.com/group/topic/234227460/,雪兰花,https://www.douban.com/people/140163598/,28,2021-08-17,58,27,2022-05-22 18:30:59
分等级的依据是？,0,https://www.douban.com/group/topic/242342267/,Mercury彤彤,https://www.douban.com/people/229050714/,5,2021-08-17,58,28,2022-05-22 18:30:59
笔杆男士篮球裤贴，干嘛整什么安全裤替代，直接穿四角内裤不就完了,0,https://www.douban.com/group/topic/226596527/,梦驼铃,https://www.douban.com/people/100074146/,17,2021-08-15,58,29,2022-05-22 18:30:59
推荐大家考虑买童装（更新购买心得）,0,https://www.douban.com/group/topic/208470498/,黑牡丹,https://www.douban.com/people/45092432/,13,2021-08-14,59,6,2022-05-22 18:31:02
超市随便拿个东西都被税,0,https://www.douban.com/group/topic/241746687/,狸狸狸狸狸,https://www.douban.com/people/61986588/,38,2021-08-14,59,7,2022-05-22 18:31:02
一副健身手套的差别,0,https://www.douban.com/group/topic/242412524/,Panduts,https://www.douban.com/people/allitia/,,2021-08-13,59,8,2022-05-22 18:31:02
看到有姐妹在讨论女士脱毛刀，我想说这本来就是一个不必要的消费（粉红税）,0,https://www.douban.com/group/topic/240762030/,豆友217583017,https://www.douban.com/people/217583017/,18,2021-08-13,59,9,2022-05-22 18:31:02
我妈喜欢给我买大量充斥粉红税的服饰，多到每年都要强制扔掉好几个大蛇皮袋的服饰才能保证我的衣柜关得上门，我只想穿男装但我妈压根不听劝,0,https://www.douban.com/group/topic/242214558/,二足吞金兽🌈,https://www.douban.com/people/198126993/,3,2021-08-13,59,10,2022-05-22 18:31:02
关于手机，别碰OPPO和vivo，会变得不幸,0,https://www.douban.com/group/topic/234453848/,Wakuwaku,https://www.douban.com/people/xinnianchumeng/,71,2021-08-12,59,11,2022-05-22 18:31:02
女T男T真的从质量上就差十万八千里,0,https://www.douban.com/group/topic/240238684/,李大桥,https://www.douban.com/people/215261533/,28,2021-08-12,59,12,2022-05-22 18:31:02
姐妹们罗技鼠标妥妥的粉红税吧😓😓,0,https://www.douban.com/group/topic/240502704/,淡淡的風,https://www.douban.com/people/159276225/,6,2021-08-11,59,13,2022-05-22 18:31:02
为什么同样的发型男的更便宜,0,https://www.douban.com/group/topic/242077294/,缘阳,https://www.douban.com/people/207889416/,,2021-08-11,59,14,2022-05-22 18:31:02
男士刮胡刀和女士脱毛刀就是一个东西吧,0,https://www.douban.com/group/topic/221791420/,管好自己啦,https://www.douban.com/people/196896117/,64,2021-08-09,59,15,2022-05-22 18:31:02
汤达人疯了😅,1,https://www.douban.com/group/topic/230711217/,金乌贼,https://www.douban.com/people/239628180/,73,2021-08-09,59,16,2022-05-22 18:31:02
我要来吐槽女裤了🙄️,0,https://www.douban.com/group/topic/210193596/,C,https://www.douban.com/people/80293091/,4,2021-08-08,59,17,2022-05-22 18:31:02
某头发护理产品....不明白,0,https://www.douban.com/group/topic/235911936/,Em咔,https://www.douban.com/people/142062891/,5,2021-08-08,59,18,2022-05-22 18:31:02
分享一篇抨击粉红税现象的文章,0,https://www.douban.com/group/topic/235731130/,上网冲浪专用🆔,https://www.douban.com/people/WantMoney/,36,2021-08-08,59,19,2022-05-22 18:31:02
为什么现在某些内衣底围要故意做小,0,https://www.douban.com/group/topic/236484009/,lala辣辣✨,https://www.douban.com/people/199757291/,45,2021-08-08,59,20,2022-05-22 18:31:02
看到这样的宣传词都免疫了,0,https://www.douban.com/group/topic/236092057/,冷雨夜,https://www.douban.com/people/180547442/,16,2021-08-08,59,21,2022-05-22 18:31:02
现在逛商场已经分不清女装和童装了,0,https://www.douban.com/group/topic/226403714/,deh,https://www.douban.com/people/54125849/,18,2021-08-08,59,22,2022-05-22 18:31:02
看到好多组员都说买大童衣服鞋，想问大家在实体店会去试穿吗,0,https://www.douban.com/group/topic/206580021/,Young Me,https://www.douban.com/people/109233065/,38,2021-08-08,59,23,2022-05-22 18:31:02
避雷玩偶牌子“小熊汉斯”,0,https://www.douban.com/group/topic/241771223/,致命打击,https://www.douban.com/people/174033531/,,2021-08-08,59,24,2022-05-22 18:31:02
富光旗舰店同样的杯子女生款贵25%❗️,1,https://www.douban.com/group/topic/241175717/,蕞后一代孙哪吒,https://www.douban.com/people/17161772/,9,2021-08-08,59,25,2022-05-22 18:31:02
回力,0,https://www.douban.com/group/topic/224732397/,豆友179642768,https://www.douban.com/people/179642768/,18,2021-08-08,59,26,2022-05-22 18:31:02
“老公抢着干”真的很讨厌广告里的这种字眼,0,https://www.douban.com/group/topic/232105967/,月極姫,https://www.douban.com/people/222075996/,15,2021-08-06,59,27,2022-05-22 18:31:02
忽然意识到一个问题，服装行业全产业链都是对女性的剥削,0,https://www.douban.com/group/topic/236350469/,雪兰花,https://www.douban.com/people/140163598/,46,2021-08-06,59,28,2022-05-22 18:31:02
有没有年轻税,0,https://www.douban.com/group/topic/235631902/,蓝色星球,https://www.douban.com/people/bleuplanet/,11,2021-08-06,59,29,2022-05-22 18:31:02
女式带裤兜的裤子,0,https://www.douban.com/group/topic/232070475/,李大桥,https://www.douban.com/people/215261533/,12,2021-08-05,60,6,2022-05-22 18:31:06
和男朋友散步有感，女生为什么要买包,0,https://www.douban.com/group/topic/226094950/,若若的梦境,https://www.douban.com/people/Lolita1628/,33,2021-08-05,60,7,2022-05-22 18:31:06
uu们认为买鹤岗的房子算消费主义吗？,0,https://www.douban.com/group/topic/232530526/,五勺蓖麻油,https://www.douban.com/people/240090012/,18,2021-08-04,60,8,2022-05-22 18:31:06
白幼瘦这个审美概念以及概念的一系列产品都算粉红税吧？,0,https://www.douban.com/group/topic/240563963/,二足吞金兽🌈,https://www.douban.com/people/198126993/,9,2021-08-03,60,9,2022-05-22 18:31:06
裤兜背后的粉红税,0,https://www.douban.com/group/topic/208297805/,江湖骗子就是我,https://www.douban.com/people/136994878/,82,2021-08-02,60,10,2022-05-22 18:31:06
Bm衣服这么小？是成年女人穿的吗？,0,https://www.douban.com/group/topic/236313491/,薰,https://www.douban.com/people/Flower_6Am/,9,2021-08-02,60,11,2022-05-22 18:31:06
防晒霜是分红税吗？,0,https://www.douban.com/group/topic/225390888/,伊伊不是管理者,https://www.douban.com/people/218702119/,30,2021-08-02,60,12,2022-05-22 18:31:06
公牛也搞粉红税。这个世界是怎么了。干脆这个世界所有物品都变成樱花粉好了。就没有粉红税了。,0,https://www.douban.com/group/topic/231872223/,豆友194329748,https://www.douban.com/people/194329748/,36,2021-08-02,60,13,2022-05-22 18:31:06
我要和大家说一下最大的粉红税!,0,https://www.douban.com/group/topic/234369939/,深海大菠萝,https://www.douban.com/people/189640100/,36,2021-08-02,60,14,2022-05-22 18:31:06
暴论：胸罩就是粉红税,0,https://www.douban.com/group/topic/220873343/,糯米糍汤圆,https://www.douban.com/people/216770457/,312,2021-08-02,60,15,2022-05-22 18:31:06
周围人严格禁止我衣服口袋装东西，原因是没有女性的样子而且不得体😅,0,https://www.douban.com/group/topic/236422860/,二足吞金兽🌈,https://www.douban.com/people/198126993/,30,2021-08-02,60,16,2022-05-22 18:31:06
361旗舰店，同款鞋女款贵10元,0,https://www.douban.com/group/topic/240356118/,认真摸鱼,https://www.douban.com/people/81435296/,16,2021-08-02,60,17,2022-05-22 18:31:06
唐狮的羽绒服伤了我的心,0,https://www.douban.com/group/topic/224830428/,超想一头撞死,https://www.douban.com/people/215981559/,11,2021-08-02,60,18,2022-05-22 18:31:06
女运动裤没口袋，男的不仅有而且能装一个东风特饮！,0,https://www.douban.com/group/topic/236427585/,二足吞金兽🌈,https://www.douban.com/people/198126993/,2,2021-07-30,60,19,2022-05-22 18:31:06
姐妹们可以安利一下有兜的裙子吗？,0,https://www.douban.com/group/topic/226533292/,微信,https://www.douban.com/people/168540991/,67,2021-07-29,60,20,2022-05-22 18:31:06
其实除了国内的女装偏小外，国内bra的底围也偏紧,0,https://www.douban.com/group/topic/225921483/,边白熙,https://www.douban.com/people/180396313/,50,2021-07-28,60,21,2022-05-22 18:31:06
粉色蓝牙键盘是粉红税吧？,0,https://www.douban.com/group/topic/226676152/,我是卿,https://www.douban.com/people/204661719/,4,2021-07-28,60,22,2022-05-22 18:31:06
偷偷穿爸爸哥哥的衣服，爽死了,0,https://www.douban.com/group/topic/236417248/,二足吞金兽🌈,https://www.douban.com/people/198126993/,4,2021-07-28,60,23,2022-05-22 18:31:06
强烈推荐各位养成发现搞粉红税的商家就直接冲烂它的条件反射！,0,https://www.douban.com/group/topic/240026017/,二足吞金兽🌈,https://www.douban.com/people/198126993/,,2021-07-28,60,24,2022-05-22 18:31:06
请姐妹们拔草这家淘宝店👊“拯救你的大饼脸”,0,https://www.douban.com/group/topic/230523190/,lalalili,https://www.douban.com/people/171308653/,18,2021-07-28,60,25,2022-05-22 18:31:06
是粉红税吧,0,https://www.douban.com/group/topic/217194276/,xxxxxi,https://www.douban.com/people/139171514/,3,2021-07-28,60,26,2022-05-22 18:31:06
八岁男孩闯歌莉娅试衣间，被店员包庇安抚+护送从后门离开,0,https://www.douban.com/group/topic/227484121/,豆友62715605,https://www.douban.com/people/62715605/,2,2021-07-28,60,27,2022-05-22 18:31:06
佳能——100元的粉红税！,0,https://www.douban.com/group/topic/240020684/,司康警探,https://www.douban.com/people/76060178/,1,2021-07-28,60,28,2022-05-22 18:31:06
酒吧女士无限畅饮,0,https://www.douban.com/group/topic/204553496/,[已注销],https://www.douban.com/people/227856707/,36,2021-07-28,60,29,2022-05-22 18:31:06
去水上乐园女士半价为什么令我不愉快,0,https://www.douban.com/group/topic/234872934/,mymy（已三孩,https://www.douban.com/people/218846383/,18,2021-07-27,60,30,2022-05-22 18:31:06
三甲皮肤科医生打败一切美容院/三无医美/护肤品公司的花里胡哨,0,https://www.douban.com/group/topic/236420366/,二足吞金兽🌈,https://www.douban.com/people/198126993/,,2021-07-27,61,6,2022-05-22 18:31:09
如图。这个算不算粉红税。,0,https://www.douban.com/group/topic/235400836/,豆友194329748,https://www.douban.com/people/194329748/,32,2021-07-27,61,7,2022-05-22 18:31:09
鸿星尔克女款比男款便宜10元钱 泪目了（别赞了jms）,0,https://www.douban.com/group/topic/235928823/,螺蛳粉在逃酸笋,https://www.douban.com/people/194515177/,75,2021-07-26,61,8,2022-05-22 18:31:09
Ssense粉红税,0,https://www.douban.com/group/topic/226841001/,橘子味的牙膏,https://www.douban.com/people/47537812/,6,2021-07-25,61,9,2022-05-22 18:31:09
食堂打菜的区别对待,0,https://www.douban.com/group/topic/234950955/,xi,https://www.douban.com/people/218016319/,18,2021-07-24,61,10,2022-05-22 18:31:09
关于防晒的粉红税思考,0,https://www.douban.com/group/topic/235288005/,Sciencecat,https://www.douban.com/people/sciencecat/,38,2021-07-22,61,11,2022-05-22 18:31:09
好难啊，请问姐妹们还有物美价廉实体女装店推荐吗🤧,1,https://www.douban.com/group/topic/226605473/,芒果Nancy,https://www.douban.com/people/190918997/,26,2021-07-21,61,12,2022-05-22 18:31:09
求速干背心,0,https://www.douban.com/group/topic/235559416/,绿豆粥,https://www.douban.com/people/126402043/,,2021-07-19,61,13,2022-05-22 18:31:09
被问“你不背包的吗？”,0,https://www.douban.com/group/topic/227407523/,枸杞油菜花,https://www.douban.com/people/207777724/,35,2021-07-18,61,14,2022-05-22 18:31:09
s,0,https://www.douban.com/group/topic/235303222/,小燕麦,https://www.douban.com/people/182511234/,13,2021-07-18,61,15,2022-05-22 18:31:09
这种算不算性别歧视？,0,https://www.douban.com/group/topic/232596421/,十八如妖,https://www.douban.com/people/125627890/,7,2021-07-17,61,16,2022-05-22 18:31:09
到底这算不算粉红税！！更新：算！！！lz醒悟了！,0,https://www.douban.com/group/topic/233906808/,original,https://www.douban.com/people/198675841/,24,2021-07-14,61,17,2022-05-22 18:31:09
小秘诀表达自己对衣服的喜好要求,0,https://www.douban.com/group/topic/233809310/,橘崽耶,https://www.douban.com/people/171190577/,4,2021-07-13,61,18,2022-05-22 18:31:09
一些所谓的男女同款是不是隐藏的粉红税,0,https://www.douban.com/group/topic/234092155/,路过的山葵酱,https://www.douban.com/people/fengwanlu/,4,2021-07-11,61,19,2022-05-22 18:31:09
冰箱也收粉红税？,1,https://www.douban.com/group/topic/233473915/,nacho,https://www.douban.com/people/meloncollie/,12,2021-07-10,61,20,2022-05-22 18:31:09
这算不算粉红税我不知道,0,https://www.douban.com/group/topic/233933383/,上岸蝾螈,https://www.douban.com/people/226707676/,2,2021-07-08,61,21,2022-05-22 18:31:09
不是骗子，小姐姐回复了，所以怎么删帖？,0,https://www.douban.com/group/topic/233601853/,ξ( ✿＞◡❛),https://www.douban.com/people/199498600/,12,2021-07-05,61,22,2022-05-22 18:31:09
不敢相信我看到了什么。。。,0,https://www.douban.com/group/topic/231544185/,金乌贼,https://www.douban.com/people/239628180/,20,2021-07-05,61,23,2022-05-22 18:31:09
各位姐妹，有推荐的酸奶牌子吗？,0,https://www.douban.com/group/topic/232967551/,月亮不睡我也睡,https://www.douban.com/people/230495176/,19,2021-07-05,61,24,2022-05-22 18:31:09
男款运动鞋有人买过吗,0,https://www.douban.com/group/topic/210914958/,luciaila,https://www.douban.com/people/174293802/,16,2021-07-04,61,25,2022-05-22 18:31:09
行李箱，很气,0,https://www.douban.com/group/topic/231171047/,蛇喰梦子,https://www.douban.com/people/63974111/,5,2021-06-30,61,26,2022-05-22 18:31:09
刚在看直播，Off-White男款和女款差了有1000多，我还觉得男款更好看,0,https://www.douban.com/group/topic/231453533/,菠萝炒饭,https://www.douban.com/people/178627381/,3,2021-06-30,61,27,2022-05-22 18:31:09
puma这是在发什么疯,0,https://www.douban.com/group/topic/227204515/,deh,https://www.douban.com/people/54125849/,18,2021-06-30,61,28,2022-05-22 18:31:09
暴言 女装t恤是不是都算粉红税,0,https://www.douban.com/group/topic/232800721/,酒酿花卷八宝粥,https://www.douban.com/people/107952346/,14,2021-06-30,61,29,2022-05-22 18:31:09
粉色鼠标更便宜？！,1,https://www.douban.com/group/topic/223861739/,守门老大爷,https://www.douban.com/people/188175378/,14,2021-06-30,61,30,2022-05-22 18:31:09
一定要穿有钢丝的bra吗,0,https://www.douban.com/group/topic/211829888/,新手反派npc,https://www.douban.com/people/197239394/,125,2021-06-30,62,6,2022-05-22 18:31:13
该不该脱毛,0,https://www.douban.com/group/topic/229424068/,贪玩女王,https://www.douban.com/people/224779363/,44,2021-06-29,62,7,2022-05-22 18:31:13
舒洁湿厕纸粉红色经期专用二倍价格,0,https://www.douban.com/group/topic/232394048/,快乐小柴,https://www.douban.com/people/60890437/,14,2021-06-28,62,8,2022-05-22 18:31:13
家人们，体脂秤算智商税粉红税吗,0,https://www.douban.com/group/topic/232284347/,豆友185555673,https://www.douban.com/people/185555673/,14,2021-06-26,62,9,2022-05-22 18:31:13
自己给裙子加兜,0,https://www.douban.com/group/topic/232058581/,十九,https://www.douban.com/people/127061328/,8,2021-06-25,62,10,2022-05-22 18:31:13
护手霜的平价代替,0,https://www.douban.com/group/topic/209961611/,叉出去,https://www.douban.com/people/183350199/,16,2021-06-25,62,11,2022-05-22 18:31:13
地铁看见“男士裤子大口袋”😍实例😔😩,0,https://www.douban.com/group/topic/224573407/,江湖骗子就是我,https://www.douban.com/people/136994878/,73,2021-06-25,62,12,2022-05-22 18:31:13
一个关于bra的投票,0,https://www.douban.com/group/topic/225469732/,cookie,https://www.douban.com/people/157301272/,77,2021-06-25,62,13,2022-05-22 18:31:13
很便宜，但没必要,0,https://www.douban.com/group/topic/231085260/,金乌贼,https://www.douban.com/people/239628180/,39,2021-06-25,62,14,2022-05-22 18:31:13
有没有小码男装tb店？,0,https://www.douban.com/group/topic/225467575/,虫虫,https://www.douban.com/people/4011962/,15,2021-06-25,62,15,2022-05-22 18:31:13
男式篮球裤完美代替安全裤,0,https://www.douban.com/group/topic/226020483/,keen,https://www.douban.com/people/2266151/,19,2021-06-24,62,16,2022-05-22 18:31:13
洗头女生比男生贵15，尽管女生是超短发？,0,https://www.douban.com/group/topic/227785051/,害,https://www.douban.com/people/148868488/,14,2021-06-24,62,17,2022-05-22 18:31:13
消费降级买男装真的好香,0,https://www.douban.com/group/topic/230651803/,cute469,https://www.douban.com/people/226731500/,14,2021-06-24,62,18,2022-05-22 18:31:13
一个关于粉红税的作品,0,https://www.douban.com/group/topic/226463620/,痒痒粉,https://www.douban.com/people/195081323/,68,2021-06-23,62,19,2022-05-22 18:31:13
现在线下店铺是不是偷偷把衣服做小了,0,https://www.douban.com/group/topic/226504297/,九号积雨云,https://www.douban.com/people/Yasuki030/,36,2021-06-23,62,20,2022-05-22 18:31:13
个人觉得化妆棉没啥用,0,https://www.douban.com/group/topic/215438745/,樱一,https://www.douban.com/people/163320689/,37,2021-06-23,62,21,2022-05-22 18:31:13
感觉衣服的时效也有分红税,0,https://www.douban.com/group/topic/231628498/,蹦跶的叔叔,https://www.douban.com/people/156527507/,3,2021-06-23,62,22,2022-05-22 18:31:13
你们有什么短裤兜里很深的吗？,0,https://www.douban.com/group/topic/228172618/,豆友177572174,https://www.douban.com/people/177572174/,25,2021-06-23,62,23,2022-05-22 18:31:13
笔杆，我就点草了，让卫生巾昂贵起来的是某些资本家不是别人,0,https://www.douban.com/group/topic/229612223/,梦驼铃,https://www.douban.com/people/100074146/,11,2021-06-21,62,24,2022-05-22 18:31:13
6.18第一次买男装,0,https://www.douban.com/group/topic/231303537/,玩玻璃球,https://www.douban.com/people/121711088/,21,2021-06-21,62,25,2022-05-22 18:31:13
彩妆眼影贵的和不贵的真的有区别吗？是不是粉红税？,0,https://www.douban.com/group/topic/212162129/,Hulk,https://www.douban.com/people/150924846/,78,2021-06-21,62,26,2022-05-22 18:31:13
振德胸贴是粉红税吧,0,https://www.douban.com/group/topic/231118005/,anxian,https://www.douban.com/people/97168588/,4,2021-06-21,62,27,2022-05-22 18:31:13
女生可以穿男运动鞋吗,0,https://www.douban.com/group/topic/211113433/,南南鹿,https://www.douban.com/people/103716898/,82,2021-06-20,62,28,2022-05-22 18:31:13
外卖联系方式改成旭先生之后米饭吃不完,0,https://www.douban.com/group/topic/209178874/,长白山山泉水,https://www.douban.com/people/217584057/,45,2021-06-19,62,29,2022-05-22 18:31:13
热风同款鞋男女不同价,0,https://www.douban.com/group/topic/231125531/,暖风,https://www.douban.com/people/144408701/,17,2021-06-19,62,30,2022-05-22 18:31:13
删,0,https://www.douban.com/group/topic/227104064/,脚气与狗请远离,https://www.douban.com/people/149084207/,8,2021-06-19,63,6,2022-05-22 18:31:17
医用输液瓶口贴！！相见恨晚！！,0,https://www.douban.com/group/topic/228477097/,豆友,https://www.douban.com/people/179723899/,28,2021-06-18,63,7,2022-05-22 18:31:17
奶茶包含粉红税吗？,0,https://www.douban.com/group/topic/221017144/,深海大菠萝,https://www.douban.com/people/189640100/,23,2021-06-17,63,8,2022-05-22 18:31:17
